sitename,lon,lat,file,2000-01-15,2000-02-15,2000-03-15,2000-04-15,2000-05-15,2000-06-15,2000-07-15,2000-08-15,2000-09-15,2000-10-15,2000-11-15,2000-12-15,2001-01-15,2001-02-15,2001-03-15,2001-04-15,2001-05-15,2001-06-15,2001-07-15,2001-08-15,2001-09-15,2001-10-15,2001-11-15,2001-12-15,2002-01-15,2002-02-15,2002-03-15,2002-04-15,2002-05-15,2002-06-15,2002-07-15,2002-08-15,2002-09-15,2002-10-15,2002-11-15,2002-12-15,2003-01-15,2003-02-15,2003-03-15,2003-04-15,2003-05-15,2003-06-15,2003-07-15,2003-08-15,2003-09-15,2003-10-15,2003-11-15,2003-12-15,2004-01-15,2004-02-15,2004-03-15,2004-04-15,2004-05-15,2004-06-15,2004-07-15,2004-08-15,2004-09-15,2004-10-15,2004-11-15,2004-12-15,2005-01-15,2005-02-15,2005-03-15,2005-04-15,2005-05-15,2005-06-15,2005-07-15,2005-08-15,2005-09-15,2005-10-15,2005-11-15,2005-12-15,2006-01-15,2006-02-15,2006-03-15,2006-04-15,2006-05-15,2006-06-15,2006-07-15,2006-08-15,2006-09-15,2006-10-15,2006-11-15,2006-12-15,2007-01-15,2007-02-15,2007-03-15,2007-04-15,2007-05-15,2007-06-15,2007-07-15,2007-08-15,2007-09-15,2007-10-15,2007-11-15,2007-12-15,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2012-12-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-05-15,2013-06-15,2013-07-15,2013-08-15,2013-09-15,2013-10-15,2013-11-15,2013-12-15,2014-01-15,2014-02-15,2014-03-15,2014-04-15,2014-05-15,2014-06-15,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15
 Gobabeb,15.03,-23.57,nmb123s0.dat,366.85,366.37,367.16,368.26,367.49,367.25,NaN,NaN,NaN,NaN,NaN,368.2,367.86,367.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,380.67,380.29,380.51,380.76,380.47,381.77,383.16,382.69,383.57,NaN,NaN,382.51,382.47,NaN,NaN,NaN,NaN,384.09,386.09,385.35,384.31,384.15,384.43,384.95,384.17,383.56,383.81,384.15,384.73,385.16,385.87,386.52,386.44,385.8,385.54,385.86,385.52,385.44,385.96,386.3,386.14,387.21,389.13,389.06,387.99,387.89,387.69,387.96,388.03,NaN,NaN,NaN,NaN,NaN,NaN,391.46,390.18,389.72,389.93,389.95,389.61,389.35,389.65,390.81,391.16,391.28,391.98,391.95,391.87,392.08,392.64,392.79,392.41,392.67,393.32,393.71,393.66,394.54,395.45,395.23,395.4,395.19,394.93,394.96,394.53,394.55,395.15,395.25,395.08,396.07,397.46,397.42,396.54,396.4,396.79,396.86,396.54,396.39,396.78,397.59,398.03,398.06,398.19,398.98,399.22,398.72,398.46,399.83,400.85,400.09,400.08,400.67,401.44,402.57,402.93,403.22,403.07,402.36,402.42,402.36,401.89,401.27,400.89,400.51,400.54,403.24,405.19,405.08,405.11,404.77,404.6,404.52
 Niwot Ridge - T-van (CO),-105.58,40.05,nwr440n0.dat,370.38,371.9,373.27,373.08,371.83,370.17,369.43,367.83,366.78,368.46,370.23,371.43,372.95,373.55,374.46,375.1,373.48,372.83,373.35,370.59,368.58,369.39,371.21,373.45,374.97,376.12,376.64,376.58,375.73,374.1,372.42,370.96,370.51,371.89,374.64,376.1,376.89,377.8,378.34,379.33,378.61,376.47,375.0,372.91,371.86,374.0,377.11,378.8,378.92,379.98,380.71,380.77,380.33,378.09,375.35,373.48,374.35,376.2,377.97,379.25,380.38,382.73,384.15,384.29,382.0,378.75,378.65,377.02,375.7,377.19,379.9,383.31,384.35,384.38,385.64,386.34,384.59,381.47,379.61,378.46,378.87,381.57,382.95,383.56,384.93,385.67,386.37,388.03,387.1,383.32,381.4,380.95,380.79,381.93,383.63,385.3,388.4,389.88,389.53,390.17,389.46,386.43,382.93,380.9,381.33,384.03,386.02,387.48,389.45,390.44,390.97,391.25,389.68,386.96,386.0,385.56,384.48,385.34,387.23,388.82,390.55,392.29,392.97,393.4,393.63,391.29,388.63,386.3,386.02,388.61,390.97,392.19,393.84,395.47,396.66,397.19,395.28,392.82,391.82,389.49,388.41,390.49,392.86,393.86,395.42,396.82,397.64,397.74,395.67,394.27,393.05,390.73,390.79,392.46,394.55,396.89,398.13,399.25,400.09,400.53,400.09,398.05,395.42,393.12,392.86,394.88,397.48,399.06,400.19,401.39,402.4,403.68,403.21,399.16,395.57,394.95,395.46,397.03,399.27,400.75,401.58,403.47,404.52,404.71,404.29,400.91,397.07,395.91,396.93,399.0,402.14,404.63,405.58,406.64,407.44,408.22,406.98,404.95,403.61,401.12,400.42,402.67,406.36,408.04,408.33,409.55,410.81,410.79,408.76,406.77,404.83,402.41,402.84,405.49,407.56,408.29
 Ochsenkopf,11.82,50.03,oxk650n0.dat,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,383.48,376.65,377.33,382.3,388.4,393.44,395.19,394.24,389.69,384.78,383.01,382.98,384.48,381.22,384.31,395.73,392.64,388.83,398.48,403.71,401.2,394.41,386.78,383.48,NaN,NaN,NaN,385.22,394.07,396.35,393.29,397.1,398.66,393.51,387.63,384.53,384.1,383.12,386.17,392.64,394.37,394.26,396.73,400.27,398.86,395.06,391.29,385.83,383.87,383.02,385.22,395.23,400.17,398.93,398.59,399.45,398.97,394.63,392.91,392.42,387.45,382.86,385.3,391.87,395.29,398.23,399.27,399.09,400.14,399.67,395.11,391.27,386.5,383.92,389.41,394.77,399.55,402.24,403.35,406.0,406.66,403.58,398.48,391.85,388.56,388.56,393.55,401.25,400.74,400.95,405.32,407.66,406.73,402.9,397.53,399.23,399.46,392.02,393.03,400.73,406.0,406.83,407.56,410.03,408.4,405.07,400.28,397.52,397.02,392.53,394.46,402.34,407.18,409.99,410.21,411.09,411.33,408.6,406.35,403.62,399.88,396.27,397.96,408.37,412.3,411.08,416.13,416.92,414.52,414.7,410.18,403.13,402.08,400.06,402.1,409.36,413.47,414.05
 Pallas,24.12,67.97,pal667n1.dat,375.79,376.95,376.11,376.86,373.87,369.8,362.51,359.89,364.09,375.06,380.42,378.58,379.58,378.94,378.72,378.06,376.4,369.09,365.02,362.89,367.79,370.98,375.81,377.89,377.6,380.42,379.23,379.08,376.56,370.04,366.45,365.38,367.2,371.92,377.21,379.3,380.23,382.71,382.08,382.93,380.16,376.45,370.02,366.1,370.52,376.56,383.98,382.38,387.1,384.9,385.39,384.59,381.76,378.54,369.38,368.38,374.02,377.38,381.2,383.96,387.51,386.64,385.48,386.29,384.8,378.42,372.0,371.56,374.75,380.0,386.3,388.35,388.97,389.87,388.56,389.87,386.26,382.66,376.4,372.93,378.31,382.35,389.8,390.14,390.1,391.57,391.09,389.76,388.23,383.47,376.43,377.19,376.95,386.18,389.51,392.34,393.79,392.53,394.89,393.36,391.23,386.61,378.91,376.84,379.39,385.17,390.51,394.65,395.23,395.65,395.76,394.1,391.69,387.71,379.18,377.98,381.25,386.85,397.61,396.06,396.42,399.02,395.95,396.91,393.14,389.41,383.66,380.87,386.2,391.48,393.82,397.37,399.1,401.17,398.36,398.54,396.59,388.46,383.81,382.26,388.4,388.51,397.34,400.16,404.79,402.98,400.29,400.59,398.5,393.67,386.3,383.27,389.56,395.55,401.41,405.72,402.88,403.14,402.77,403.46,400.08,392.91,391.15,388.81,393.52,397.18,400.58,403.66,405.96,409.08,406.28,404.65,404.01,398.6,390.52,389.42,391.48,398.34,403.46,405.18,407.79,406.72,407.84,407.51,404.83,400.91,392.83,390.69,398.48,399.72,408.44,408.32,411.45,412.21,410.72,410.13,406.6,402.45,394.64,394.77,401.37,405.94,411.15,410.42,413.07,413.54,414.05,413.89,412.85,407.34,397.73,396.2,401.82,409.89,412.71,414.29
 Pic du Midi,0.13,42.93,pdm642n0.dat,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,374.151,368.38,364.05300000000005,364.253,369.435,372.30800000000005,372.078,374.338,374.093,376.127,379.66,384.55300000000005,NaN,370.584,NaN,NaN,374.603,373.755,375.365,376.219,378.764,378.052,379.86,NaN,377.80800000000005,NaN,374.051,373.344,375.333,NaN,380.148,NaN,380.019,382.716,381.031,NaN,378.736,375.427,374.211,375.962,375.29,379.343,380.107,NaN,NaN,386.225,NaN,NaN,381.473,379.542,376.943,NaN,NaN,NaN,NaN,NaN,NaN,387.263,385.214,383.127,384.088,380.259,378.088,NaN,379.431,382.264,384.163,385.959,388.075,NaN,NaN,NaN,384.09,379.649,380.409,NaN,382.158,NaN,388.1880000000001,386.94,388.259,390.409,391.912,386.305,385.122,382.277,381.067,381.397,NaN,395.042,392.699,392.515,391.762,391.643,393.352,391.137,386.505,384.322,381.824,383.879,386.864,386.975,391.615,390.93300000000005,394.11300000000006,393.244,394.88,NaN,390.114,386.051,383.771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 Pacific Ocean,-155.0,0.0,poc800n0.dat,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373.7,373.48,373.15,372.89,372.91,373.32,374.03,374.75,375.24,375.45,375.58,375.75,375.95,376.0,375.8,375.43,375.22,375.45,376.06,376.98,377.78,378.21,378.35,378.25,378.01,377.6,377.12,376.78,376.75,377.2,378.04,378.92,379.47,379.76,379.89,379.98,380.05,379.96,379.62,379.17,378.99,379.35,380.29,381.41,382.17,382.47,382.31,381.97,381.6,381.27,380.96,380.62,380.49,380.76,381.54,382.58,383.44,384.06,384.29,384.25,384.07,383.81,383.51,383.24,383.18,383.45,384.0,384.57,385.09,385.39,385.53,385.61,385.62,385.49,385.16,384.82,384.77,385.21,385.99,387.0,387.81,388.18,388.26,388.14,387.89,387.5,386.99,386.57,386.37,386.6,387.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,390.54,390.81,390.92,391.01,391.16,391.3,391.29,391.03,390.7,390.62,390.96,391.78,392.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,397.22,397.96,398.86,399.48,399.67,399.65,399.61,399.64,399.63,399.41,399.1,398.93,399.3,400.23,401.7,403.13,404.01,404.44,404.44,404.23,403.9,403.5,403.12,402.94,403.17,403.92,405.0,405.95,406.67,406.94,406.86,406.56,406.31,NaN,NaN,NaN,NaN,NaN
 Pacific Ocean,-151.0,5.0,poc805n0.dat,370.2,371.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373.95,373.44,372.98,372.76,372.86,373.33,374.02,374.91,375.72,376.25,376.53,376.51,376.26,375.82,375.32,374.98,374.95,375.39,376.32,377.44,378.31,378.86,378.89,378.54,377.92,377.27,376.81,376.51,376.54,376.89,377.63,378.61,379.52,380.38,380.89,380.97,380.63,379.99,379.28,378.8,378.78,379.28,380.19,381.1,381.88,382.38,382.45,382.15,381.64,381.14,380.64,380.35,380.37,380.75,381.5,382.57,383.76,384.71,385.35,385.5,385.09,384.41,383.6,383.03,382.88,383.17,383.81,384.89,386.14,387.16,387.83,387.8,387.19,386.16,385.17,384.59,384.44,384.79,385.63,386.77,387.84,388.71,389.17,389.01,388.42,387.53,386.68,386.12,385.99,386.33,387.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,390.38,391.35,392.27,392.77,392.74,392.26,391.53,390.85,390.43,390.37,390.71,391.4,392.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,396.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,396.97,397.77,398.85,399.89,400.82,401.48,401.58,401.16,400.32,399.42,398.89,398.98,399.71,401.09,402.66,403.85,404.65,404.83,404.58,404.1,403.62,403.26,403.06,403.07,403.38,404.08,405.03,406.13,407.19,407.78,407.67,407.04,406.47,NaN,NaN,NaN,NaN,NaN
 Pacific Ocean,-159.0,-5.0,poc805s0.dat,370.2,370.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,373.22,373.13,372.91,372.73,372.78,373.2,373.86,374.47,374.85,375.01,375.17,375.43,375.69,375.72,375.45,375.07,374.96,375.3,375.91,376.57,376.93,377.01,377.06,377.25,377.47,377.51,377.21,376.79,376.58,376.91,377.72,378.59,379.08,379.23,379.23,379.3,379.46,379.53,379.32,378.96,378.84,379.23,380.17,381.22,381.81,381.93,381.67,381.38,381.14,380.92,380.63,380.29,380.19,380.53,381.35,382.3,382.94,383.28,383.38,383.4,383.42,383.34,383.1,382.85,382.85,383.22,383.82,384.29,384.56,384.64,384.76,385.06,385.38,385.42,385.08,384.59,384.39,384.74,385.48,386.37,386.95,387.08,386.97,386.79,386.7,386.64,386.52,386.39,386.37,386.63,387.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,390.13,390.35,390.35,390.27,390.29,390.38,390.43,390.32,390.19,390.27,390.69,391.44,392.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,397.29,397.81,398.31,398.51,398.49,398.52,398.77,399.17,399.42,399.35,399.15,399.17,399.7,400.56,401.59,402.36,402.76,403.06,403.38,403.64,403.66,403.28,402.69,402.37,402.67,403.68,404.98,405.92,406.39,406.3,405.99,405.67,405.51,NaN,NaN,NaN,NaN,NaN
 Pacific Ocean,-149.0,10.0,poc810n0.dat,370.66,371.6,372.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,371.09,370.17,370.79,372.32,373.74,374.93,375.89,376.85,377.87,378.54,378.13,376.6,374.84,373.91,374.05,375.05,376.15,377.22,378.21,379.18,380.18,380.57,379.95,378.36,376.64,375.77,376.01,376.89,378.0,379.01,379.93,381.19,382.42,382.89,382.18,380.43,378.73,377.68,377.89,378.87,380.15,381.27,382.25,383.57,384.91,385.48,384.81,382.93,380.79,379.57,379.69,380.78,382.08,383.04,383.9,385.01,386.12,386.6,385.94,384.47,382.74,381.87,382.19,383.38,384.73,385.89,387.01,388.12,389.09,389.29,388.11,385.8,383.58,382.7,383.28,384.83,386.24,387.34,388.15,388.96,389.88,390.23,389.53,387.75,385.87,385.01,385.34,386.54,387.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,390.83,391.47,392.59,393.91,394.57,393.97,392.15,390.29,389.19,389.57,390.86,392.48,393.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,397.5,398.68,399.68,400.61,401.71,403.07,403.78,403.15,401.11,398.79,397.66,398.08,399.79,401.83,403.49,404.6,405.71,406.63,406.88,406.08,404.43,402.94,402.18,402.6,403.6,404.68,405.47,406.17,407.34,408.69,409.39,408.87,407.59,NaN,NaN,NaN,NaN,NaN
 Pacific Ocean,-161.0,-10.0,poc810s0.dat,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,372.6,372.77,372.67,372.6,372.89,373.48,374.19,374.59,374.56,374.36,374.23,374.35,374.61,374.78,374.82,374.88,375.16,375.61,376.14,376.48,376.57,376.59,376.67,376.77,376.77,376.54,376.26,376.26,376.71,377.57,378.37,378.72,378.67,378.51,378.54,378.81,379.06,379.06,378.88,378.81,379.06,379.61,380.1,380.23,380.08,379.94,380.03,380.33,380.53,380.41,380.1,379.97,380.28,380.98,381.67,382.17,382.43,382.52,382.62,382.72,382.71,382.51,382.28,382.3,382.69,383.3,383.74,383.83,383.69,383.6,383.79,384.18,384.46,384.44,384.27,384.25,384.65,385.29,385.96,386.28,386.22,386.02,385.93,385.98,386.04,385.97,385.86,385.91,386.32,387.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,389.72,389.75,389.48,389.19,389.17,389.42,389.72,389.88,389.93,390.1,390.53,391.26,391.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,397.2,397.67,398.16,398.33,398.18,397.95,397.93,398.18,398.57,398.84,398.95,399.06,399.34,399.79,400.31,400.78,401.39,402.14,402.86,403.43,403.46,403.0,402.32,402.06,402.51,403.64,404.84,405.47,405.49,405.08,404.75,404.7,404.82,NaN,NaN,NaN,NaN,NaN
 Pacific Ocean,-145.0,15.0,poc815n0.dat,370.41,371.03,371.93,372.98,373.22,371.83,369.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,370.55,369.88,370.94,372.88,374.33,375.24,376.04,377.24,378.89,379.7,378.77,376.16,373.51,372.56,373.53,375.58,377.29,378.14,378.61,379.51,380.62,380.95,379.76,377.35,375.32,374.62,375.73,377.54,379.23,380.15,380.72,381.72,382.91,383.3,382.1,379.53,377.02,376.05,376.89,378.84,380.63,381.66,382.54,383.88,385.37,385.9,384.64,382.2,379.52,378.4,379.15,381.02,382.67,383.59,384.33,385.36,386.54,387.01,385.79,383.44,380.88,379.91,381.08,383.28,385.03,386.26,387.22,388.33,389.63,389.95,388.65,385.74,382.89,381.81,382.66,384.68,386.5,387.58,388.32,389.36,390.73,391.28,390.21,387.51,384.74,383.66,384.62,386.48,388.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,391.32,391.85,392.81,394.06,394.58,393.63,391.39,389.31,388.79,389.9,391.79,393.09,393.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,397.67,399.38,400.34,400.96,401.86,403.03,403.44,402.37,399.83,397.38,396.72,398.16,400.46,402.84,404.42,405.41,406.63,407.79,407.99,406.55,403.89,401.6,401.12,402.45,404.71,406.4,406.99,407.3,408.16,409.53,410.26,409.27,407.65,NaN,NaN,NaN,NaN,NaN
 Pacific Ocean,-171.0,-15.0,poc815s0.dat,369.19,369.59,369.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,371.38,371.96,372.47,372.66,372.7,372.92,373.37,373.95,374.27,374.23,374.02,373.91,374.06,374.38,374.58,374.57,374.53,374.7,375.11,375.64,375.94,375.86,375.56,375.34,375.39,375.65,375.92,376.08,376.28,376.65,377.26,377.84,378.07,377.98,377.78,377.76,377.99,378.32,378.48,378.5,378.55,378.82,379.34,379.83,380.02,379.94,379.8,379.83,380.04,380.24,380.21,380.01,379.89,380.09,380.64,381.27,381.78,382.1,382.21,382.27,382.34,382.36,382.27,382.13,382.12,382.44,383.05,383.71,384.11,NaN,NaN,NaN,383.72,383.78,383.81,383.8,383.87,384.17,384.63,385.14,385.37,385.24,384.93,384.73,384.8,385.07,385.35,385.52,385.71,386.07,386.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,389.01,389.06,388.78,388.45,388.43,388.87,389.52,389.95,390.09,390.05,390.15,390.56,391.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,396.89,397.29,397.86,398.19,398.09,397.7,397.4,397.47,397.89,398.4,398.71,398.87,399.05,399.41,399.93,400.4,400.85,401.26,401.67,402.14,402.46,402.48,402.29,402.16,402.36,402.93,403.57,403.88,403.85,403.67,403.67,403.97,404.26,NaN,NaN,NaN,NaN,NaN
 Pacific Ocean,-141.0,20.0,poc820n0.dat,369.87,370.53,371.93,373.33,373.63,371.74,368.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375.72,373.07,370.53,369.74,370.84,372.98,374.82,375.92,376.75,377.93,379.43,380.05,379.03,376.45,373.9,373.08,374.18,376.0,377.71,378.69,379.34,380.37,381.34,381.22,379.24,376.04,373.45,372.98,374.54,377.2,379.35,380.44,381.21,382.36,383.53,383.54,381.67,378.82,376.03,375.2,376.43,378.88,381.08,382.54,383.8,385.14,386.31,386.3,384.28,381.28,378.45,377.77,379.47,381.97,383.57,384.29,384.75,385.67,386.9,387.47,386.17,383.23,380.47,379.66,380.97,383.37,385.21,386.41,387.31,388.46,389.93,390.42,389.14,386.12,383.12,382.01,383.11,385.2,387.36,388.78,389.66,390.74,391.59,391.3,389.17,385.86,383.37,382.66,384.22,386.61,388.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,392.63,393.43,394.46,395.4,395.19,393.31,390.71,388.43,388.11,389.56,391.89,393.61,394.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,397.77,399.73,400.98,401.89,403.22,404.48,404.63,402.96,400.02,397.72,397.07,398.59,400.95,403.34,404.95,406.02,407.3,408.37,408.14,406.11,403.33,400.86,400.44,401.96,404.47,406.43,407.39,408.12,409.15,410.3,410.62,409.14,407.27,NaN,NaN,NaN,NaN,NaN
