sitename,lon,lat,file,2000-01-15,2000-02-15,2000-03-15,2000-04-15,2000-05-15,2000-06-15,2000-07-15,2000-08-15,2000-09-15,2000-10-15,2000-11-15,2000-12-15,2001-01-15,2001-02-15,2001-03-15,2001-04-15,2001-05-15,2001-06-15,2001-07-15,2001-08-15,2001-09-15,2001-10-15,2001-11-15,2001-12-15,2002-01-15,2002-02-15,2002-03-15,2002-04-15,2002-05-15,2002-06-15,2002-07-15,2002-08-15,2002-09-15,2002-10-15,2002-11-15,2002-12-15,2003-01-15,2003-02-15,2003-03-15,2003-04-15,2003-05-15,2003-06-15,2003-07-15,2003-08-15,2003-09-15,2003-10-15,2003-11-15,2003-12-15,2004-01-15,2004-02-15,2004-03-15,2004-04-15,2004-05-15,2004-06-15,2004-07-15,2004-08-15,2004-09-15,2004-10-15,2004-11-15,2004-12-15,2005-01-15,2005-02-15,2005-03-15,2005-04-15,2005-05-15,2005-06-15,2005-07-15,2005-08-15,2005-09-15,2005-10-15,2005-11-15,2005-12-15,2006-01-15,2006-02-15,2006-03-15,2006-04-15,2006-05-15,2006-06-15,2006-07-15,2006-08-15,2006-09-15,2006-10-15,2006-11-15,2006-12-15,2007-01-15,2007-02-15,2007-03-15,2007-04-15,2007-05-15,2007-06-15,2007-07-15,2007-08-15,2007-09-15,2007-10-15,2007-11-15,2007-12-15,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2012-12-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-05-15,2013-06-15,2013-07-15,2013-08-15,2013-09-15,2013-10-15,2013-11-15,2013-12-15,2014-01-15,2014-02-15,2014-03-15,2014-04-15,2014-05-15,2014-06-15,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15
 Easter Island,-109.42,-27.17,eic327s0.dat,366.83795,366.77049,366.6796,366.79642,367.10591,367.61374,368.12387,368.20359,368.19919,368.20478,368.14489,368.06814,367.667,367.51904,367.69352,367.76174,368.15202,368.77886,369.47409,369.76079,369.88079,369.81452,369.71559,369.66629,369.50869,369.6919,369.76958,370.00442,370.25465,370.85463,371.4021,371.81168,372.09876,372.06375,372.16413,371.90592,372.16951,372.03453,372.29701,372.51652,372.82091,373.21536,373.82051,374.17223,374.34426,374.29828,374.36697,374.1832,374.40669,374.23024,374.38099,374.59374,374.89366,375.42725,375.88552,376.19018,376.03971,376.05435,376.05825,375.84692,375.81005,375.83595,375.80472,376.21689,376.79961,377.63492,377.82697,378.31042,378.41353,378.38719,378.45358,378.16464,378.14741,378.36016,378.19313,378.81796,378.91543,379.26628,379.6306,379.73205,379.78688,379.78738,379.7324,379.78249,379.68261,379.92903,380.17446,380.38491,380.77685,381.0593,381.71091,381.85657,382.07896,382.20821,382.17011,382.11848,382.06083,382.08414,382.31592,382.49479,382.7632200000001,383.30193,383.55167,383.83171,383.79245,383.78459,383.59058,383.45985,383.69177,383.5852,383.91881,384.1274,384.71256,384.42391,384.95296,385.37852,385.55809,385.38195,385.32988,385.23608,384.98879,385.08742,385.11879,385.48704,385.71272,386.57692,387.33977,387.6813,387.74419,387.90822,387.75359,387.57973,387.47699,387.35569,387.34745,387.65548,387.91608,388.37895,388.96507,389.42022,389.41347,389.37462,389.04851,389.07118,389.0247,389.60541,389.40602,389.54112,390.0714200000001,390.58109,391.16698,391.49926,391.60601,391.72822,391.67836,391.3762,391.57193,391.7221,391.96608,392.29993,392.90986,393.68978,394.17375,394.56217,394.45929,394.52274,394.3800700000001,394.3638,394.29293,394.35731,394.85117,394.61779,394.96456,395.56596,396.32668,396.40558,396.38593,396.15534,396.17423,395.8499,396.23718,396.199,396.29781,396.77357,396.85739,397.5200200000001,398.10257,398.54238,398.59186,398.55699,398.60394,398.65641,398.67638,398.70062,398.99934,399.42097,399.93998,400.54889,401.48079,401.91971,402.0558,402.03051,401.8766,401.56415,401.3853,401.28434,401.44095,401.90195,402.2097,402.95901,403.46137,403.96111,403.99321,404.03873,403.93433,403.85843
 Estevan Point,-126.55,49.38,esp449n0.dat,378.88036,377.43227,377.96077,377.03151,378.97596,371.76962,372.26701,349.87443,360.54471,389.84398,381.10797,381.37645,380.33095,378.49869,377.8149,376.90319,377.68565,377.02144,368.31753,368.79501,368.06174,375.50388,375.69928,380.26622,378.8601,380.32656,380.41023,378.87556,380.23785,376.11776,375.70321,375.14593,373.84694,381.02362,390.03789,380.11337,380.72051,380.35671,380.82252,380.65962,378.81557,378.87768,372.7554,379.82402,378.66918,378.53452,377.7922,383.69879,382.40346,382.9519,381.46385,383.81657,383.95831,381.78719,377.41114,376.64216,377.77729,396.43882,398.32306,384.74638,392.22266,386.70268,386.92978,385.89482,382.32777,382.76552,381.22843,373.52205,380.93928,392.23477,395.20254,384.82004,388.7045,387.51165,383.36226,386.10786,388.19478,383.64105,383.45641,375.32946,362.03797,375.22713,389.94761,392.14306,388.2156700000001,392.48797,388.88041,393.43903,389.77989,385.6334700000001,382.86729,376.56256,364.67079,383.2244,397.09141,388.56405,390.70984,390.92611,390.75149,394.22832,392.2024,391.79935,386.55792,366.38044,392.74496,387.52664,404.54583,409.24796,388.44187,393.52212,392.91379,394.59937,394.68918,387.7875,387.2136,388.28445,387.54419,394.43854,392.81926,397.05387,397.04918,395.98241,395.38526,395.45004,396.02042,392.50392,387.64972,385.24417,391.53572,409.03699,404.4236,394.62812,397.29883,397.31505,398.17757,399.22312,398.93916,396.36772,393.07465,384.50357,394.26945,412.78242,400.20698,400.93035,398.30693,400.35209,401.12121,403.43235,399.50848,398.66604,393.85463,398.02821,404.04501,405.0344,410.84745,402.0418,404.77398,402.11258,404.61475,404.66664,404.03078,402.0654,392.14984,400.72887,412.67436,426.34353,409.72047,406.38234,408.11079,406.46736,404.83262,403.04984,405.91095,405.77864,400.66769,395.25377,399.8274,443.13815,421.64777,403.44949,415.28951,405.00305,406.56715,407.07836,405.95638,403.27458,398.91319,401.15626,432.4697900000001,436.8113,415.3959200000001,410.08752,412.18681,410.38721,409.16068,410.80409,410.42943,406.75365,402.04692,401.59863,414.46387,420.29761,411.70217,411.54024,413.32108,412.60064,414.39509,414.60784,413.24904,411.11824,406.3627,405.4142,393.24487,417.38333,414.3719,424.49406
 East Trout Lake,-104.98,54.35,etl454n0.dat,385.02031,378.69377,376.62833,380.45403,378.56487,371.5629,362.65503,368.33566,360.61433,374.14356,373.4074700000001,378.15943,379.96034,382.23827,379.43979,377.73867,376.8832,374.01813,365.21524,367.17800000000005,366.14834,375.40338,380.73648,383.20979,381.63894,382.46714,376.79411,379.39506,380.95933,371.91185,367.39142,370.84374,372.87167,379.13382,384.49591,383.72702,383.00856,382.44671,381.01932,384.82319,380.42644,377.038,374.46871,375.22279,376.89623,382.36668,382.80702,385.40212,385.34202,388.05505,388.35214,386.28929,386.04991,379.23225,371.68313,366.33763,368.74946,381.1667,380.91347,383.99387,385.13681,385.86161,386.06755,385.87404,383.15216,379.55955,375.72088,377.3752,379.70132,384.23145,386.24616,388.59123,388.72098,388.5513,388.33643,390.94526,387.84056,384.37993,379.86739,381.70366,382.86863,385.0096,387.82469,389.74741,390.19631,390.61817,391.27073,391.02847,389.66967,384.91783,380.38369,378.44584,382.19697,391.35193,391.57801,392.83864,393.83056,394.81351,394.48566,394.02486,392.69816,389.22313,382.42902,382.65815,388.29134,389.67413,393.1571,394.87003,393.2369,393.41993,395.06296,396.46614,393.69831,389.72124,386.09045,384.38864,389.07479,391.25344,395.24137,395.21756,396.14472,397.48839,398.80205,396.97089,395.25452,389.68088,386.83793,389.57162,389.12793,394.95539,396.96661,398.79506,398.77443,398.80161,399.28241,401.8617,397.19534,391.8611,388.6699,390.87169,398.48065,395.67324,400.13171,400.62756,399.43022,401.72736,403.37694,403.48907,399.81669,393.21443,386.65626,395.90723,394.80266,398.68278,401.50800000000004,404.38713,404.59578,404.80774,404.7596,405.04069,402.57315,399.65624,394.1184,394.88616,403.61984,402.05944,406.54963,406.8471,405.92818,405.69843,407.08468,406.19096,405.67102,400.05727,391.81765,397.34945,398.07905,404.03046,404.07191,409.31668,407.38151,408.2546200000001,407.76166,409.18749,407.97537,404.08986,397.84517,400.98099,402.95525,406.38924,409.6146700000001,412.38574,409.49404,410.85103,411.61649,410.97845,409.41779,403.27106,397.62343,410.25877,412.97681,410.86407,412.46318,412.45282,413.71389,412.97343,414.85965,415.71105,412.13329,403.79167,399.81407,400.05412,399.36593,409.91622,412.44124,416.91185
 Fraserdale,-81.52,49.83,fsd449n0.dat,378.04677,377.83381,377.55838,376.27618,376.90092,373.20252,370.77389,367.11519,368.44891,375.86884,377.41772,377.00019,378.38297,379.32501,377.52913,377.40954,374.91665,375.0617,374.23227,371.54369,371.35082,377.35215,378.93714,381.46516,381.72022,380.24297,380.73314,380.93855,379.3728200000001,377.63073,376.34806,373.56099,377.1605,377.74193,381.23471,381.30427,381.91053,381.87025,384.48122,382.9943,382.02308,379.22041,376.52248,370.88586,378.21475,381.78902,384.97034,385.05037,386.53763,385.85503,386.88525,384.74571,384.21253,380.81885,377.29545,375.73968,375.29907,382.29401,384.67167,386.56523,387.12582,387.48723,386.5262,386.01525,386.40815,383.58587,380.36067,375.76145,382.81397,384.41175,387.99376,388.85244,391.41712,389.80844,389.33245,387.73436,389.30145,391.84303,391.47597,384.63195,381.64895,386.15064,390.37349,390.42748,391.44891,390.46648,391.39396,390.04092,388.25176,386.59282,382.33612,386.4555,380.19411,390.30772,390.28018,393.08614,394.62169,394.28979,393.76828,393.26018,391.85511,388.09396,384.32796,382.20445,384.64234,388.91667,392.05182,394.23213,396.3474,394.70423,395.45065,394.30612,393.52558,389.8025,384.1983,377.02272,384.2412,391.1586,395.92441,394.33429,394.82125,393.35637,395.67272,396.14565,395.69763,393.35244,386.35262,389.48472,389.81071,393.76464,398.87946,399.06331,400.5706,399.67033,400.24164,399.09224,397.49712,398.36121,395.62362,391.58284,389.81094,398.51491,400.40663,401.29389,401.67657,402.04718,401.87416,400.0997,398.81546,398.19916,392.45086,391.48875,394.14645,400.14629,402.34459,404.84848,404.52069,405.61595,403.35555,403.89685,401.62334,400.62587,393.97186,397.85646,394.83747,402.52859,403.61128,406.34774,405.61787,406.49748,406.66343,405.87675,404.89927,399.5749,393.64482,403.06197,397.66336,401.97655,405.44872,409.23725,408.44243,408.61004,408.54086,407.45258,407.05287,402.61101,395.70779,400.66335,403.99356,404.08288,412.85536,413.77984,411.96548,411.7254,413.53737,411.06425,407.4738,406.12428,398.91645,396.06809,399.2338,409.3608,413.48915,412.69572,414.83477,415.29836,415.14949,413.18929,411.76536,412.61408,417.66459,412.42974,412.81895,411.73378,413.95513,417.04238
 Guam (Mariana Island),144.78,13.43,gmi513n0.dat,370.23393,370.61691,371.5475,372.19404,371.75216,371.70228,370.44496,369.24481,367.96383,367.62288,368.6304,369.72368,370.80407,372.01811,373.04877,373.52345,373.36507,372.78014,371.17134,370.47674,369.51186,369.01486,369.75526,371.71398,372.97481,373.60747,374.58134,375.59404,374.94887,374.98109,373.28462,372.53721,371.83191,370.95675,372.26986,373.73521,375.32763,376.57237,377.03646,377.45724,378.12337,377.62368,376.84644,375.31136,374.32282,373.96999,374.69185,376.0637200000001,378.17199999999997,379.0198,379.75845,379.98898,380.38311,378.81397,378.08335,376.67862,375.66706,375.65822,376.18144,377.83207,379.74119,381.02339,381.85823,382.26761,382.12747,381.89848,380.60438,379.22832,378.06673,377.80512,378.9156,380.37825,382.08975,383.40027,384.38605,384.78663,384.79571,384.33538,382.64817,380.93232,379.96104,380.27242,381.24429,382.38906,383.65353,384.9747,386.23129,386.52186,386.58464,386.03565,384.46853,383.04622,382.13431,382.03824,382.73400000000004,384.27024,385.89039,386.9241,387.16005,388.0822,388.47097,388.23424,386.71246,385.00811,383.63703,383.35053,384.24809,386.11607,387.30475,388.079,389.61408,389.54522,389.64953,389.18911,387.85202,386.37524,385.3637,384.91952,385.96563,387.35798,389.96554,391.08819,391.87595,392.81521,392.74819,391.75941,390.19276,388.74656,387.64335,387.7228,388.84318,390.495,392.09321,392.81842,393.2367,393.69956,394.63842,394.13845,391.81884,390.62169,390.13129,389.5392,390.81331,392.27257,394.15088,394.42873,396.47962,396.64155,396.02566,395.62795,394.23245,392.72098,391.98072,392.05104,393.2415,395.04244,397.19569,397.61298,398.28918,399.38631,399.14646,398.55728,397.22319,395.78916,394.95237,394.79652,395.72900000000004,397.82395,398.65696,400.06614,401.13411,400.81158,401.73382,400.73026,398.94431,397.6204,396.57197,396.44077,397.25544,399.24463,401.01627,403.18738,402.70732,403.29804,403.65089,402.83619,400.51027,399.61882,398.41383,398.66017,400.10619,402.05955,403.39708,405.09779,406.08409,407.49187,406.97295,406.27588,404.3511,402.97076,402.03749,401.56249,403.08136,405.30972,407.06751,407.81827,408.70125,409.29916,410.59055,409.25961,407.22251,405.56683,404.37127,404.19478,405.7379,407.06369
 Dwejra Point,14.18,36.05,goz636n0.dat,374.98394,376.75313,376.69219,375.25632,375.02585,374.0011,368.92059,373.85634,367.14104,368.66075,371.47116,373.00563,374.15043,377.10837,375.86104,377.85535,374.01362,371.50932,368.16398,368.60252,367.3069,371.28915,373.3288,375.99349,377.08448,377.47127,378.47826,379.45664,378.02267,379.73249,373.78501,371.1755,369.92226,373.31917,374.86039,378.16845,378.89919,381.20098,383.21762,382.41275,381.38955,376.26576,376.36331,372.8616,373.52974,374.70277,378.06566,380.22728,381.96932,382.77154,384.28104,383.22422,381.74048,383.09451,381.09435,376.85217,375.15105,378.69465,379.67673,381.13972,384.05831,385.55812,385.45945,386.1461,385.22918,384.54487,379.29439,375.65443,378.92818,379.30181,382.49869,384.17094,386.80533,388.33002,388.36544,388.45354,388.6146,385.95535,379.07297,379.56325,376.73206,382.69733,384.08034,386.1137700000001,387.68939,388.44784,389.32011,389.43658,386.76403,385.93926,382.21385,381.34382,379.87318,383.66602,386.47302,388.44973,390.2094,390.94762,391.48185,392.90549,391.31843,391.70875,389.10087,392.56571,387.37498,384.40371,386.99078,390.28013,390.74654,393.06554,393.9186,393.15334,394.7652,395.32661,392.44769,384.70427,383.0725,387.2353700000001,389.45026,392.07307,394.67707,394.9689,395.35668,396.25957,391.55869,389.64362,389.70684,392.33861,386.25952,389.59671,391.95005,395.71468,396.56300000000005,398.10941,398.74329,400.33655,394.18545,397.66752,391.3386,381.10977,387.38147,390.42812,394.17556,396.22455,397.67742,399.94912,400.48393,399.61608,398.2732,389.68166,393.03856,393.67925,391.79745,392.89703,396.29039,399.84845,401.09438,402.52926,402.16101,403.12039,400.45977,396.3745,389.58888,389.97122,393.13664,396.06262,399.4561,401.72631,402.42964,403.35214,405.38143,404.3949,402.60644,396.42007,396.28649,389.08151,397.9553,398.56086,400.69525,403.89664,404.22188,405.44145,406.97734,406.35496,404.7257,399.04148,393.31734,398.35338,398.44238,400.57441,404.27345,405.77739,407.45543,407.64248,409.64279,409.6902,406.21433,404.64365,408.61292,401.65483,400.77206,403.91402,406.01089,409.58897,410.82906,411.85095,413.43117,413.52902,411.47674,410.9797,404.28262,394.90007,400.94455,405.96805,408.37485,411.08378
 Gosan,126.17,33.28,gsn233n0.dat,374.97541,375.76107,377.44388,378.04028,375.52897,372.4508,370.67881,369.00039,368.2572,371.18469,373.852,375.19727,375.9305700000001,378.10966,380.03409,379.94067,377.01728,373.05406,370.75506,366.97299,368.70915,373.02918,375.31779,376.28226,378.1355,379.57804,380.34789,380.73558,379.71279,376.60217,374.72957,371.95333,371.90394,374.89951,377.15069,378.48201,380.03043,381.79738,383.52041,384.98561,383.87609,378.94523,377.17752,374.86496,375.36625,377.53355,380.15249,382.26601,382.70664,385.05014,386.02814,386.62116,383.44454,381.37258,379.04995,377.11821,376.17664,379.2184,382.54805,383.67021,384.47563,385.847,387.6207,388.17601,387.67123,383.21907,381.63509,379.29523,379.50935,382.45547,384.31076,386.07148,388.64769,390.24238,390.9117700000001,391.45988,389.55588,386.36013,382.9333,382.73103,381.13852,386.77751,387.41605,388.60989,390.50623,392.42927,392.04571,394.04468,391.70403,387.35935,385.08524,383.82906,383.38901,386.2794,388.80936,389.99724,392.23692,393.7713,396.73172,396.99001,393.55189,389.60562,386.99107,384.55904,385.34089,387.76398,390.8542,392.41405,392.8949,396.97762,396.11361,399.98154,395.84437,391.84443,387.56087,385.08989,385.59132,389.70151,391.30327,394.78502,395.35583,397.02031,399.09183,398.90324,398.16214,394.42562,391.58718,390.49838,389.54377,392.91594,396.19196,397.33766,397.78854,402.60545,401.24726,402.4831,398.97583,395.19774,393.21533,391.59684,390.2289,394.68645,397.03498,398.80356,400.34205,402.03385,404.43148,403.88512,403.86888,399.07111,395.81073,393.80961,393.74075,397.55178,400.38209,401.76007,403.59527,405.65321,408.19699999999995,407.16928,406.65659,402.16721,399.2102,397.42471,394.58572,398.7494,403.07845,404.2837,406.43368,408.5688,409.87518,410.43261,407.82313,403.87406,399.76547,398.09325,398.61837,400.39804,404.13285,405.64779,407.76806,410.12283,411.65578,412.16923,409.79634,405.74247,402.34774,400.37479,399.32813,405.25844,407.72089,410.81576,411.19405,412.19837,414.53054,415.96391,413.42576,407.84868,405.23792,403.34661,403.56431,407.62257,411.40488,412.42337,414.68823,415.90666,418.08886,418.72394,414.6547,410.89047,410.63112,406.03231,405.89136,409.5613,412.71307,414.55741
 Hateruma Island,123.82,24.05,hat224n0.dat,372.96221,374.15099,374.91581,374.9161,373.25459,371.74585,370.23451,369.24166,367.66092,368.65991,370.9532,373.46652,374.59043,375.61965,376.82857,376.38322,374.11915,372.55284,371.14476,369.08174,368.97941,371.17032,373.39682,375.13976,376.5017,377.47991,377.27988,377.43233,376.30397,374.5195,373.77659,371.96086,371.2747700000001,372.99964,375.36732,376.84388,378.62221,379.64963,381.18300000000005,380.07039,379.83109,377.4619,377.19973,375.49378,374.43146,375.63397,377.18221,380.32405,381.64301,382.65323,384.22536,383.81104,380.5373,379.05027,378.01932,376.87243,375.90828,377.33663,379.73808,381.50896,383.87359,384.66888,385.64828,385.03591,382.86031,381.47307,380.89522,379.37332,378.30477,379.49791,382.82419,384.44326,386.15084,387.54972,388.03293,387.96544,385.43492,383.98622,382.61918,381.52668,380.72732,382.1752,384.7121,386.33894,388.374,388.62752,389.74453,389.95955,388.82811,385.95195,384.60514,383.04392,382.18359,384.13994,386.08743,388.70954,390.44605,391.85651,392.99438,393.33376,390.21138,388.15415,386.63749,385.41175,384.88867,385.26102,387.98343,389.64738,391.09553,393.34141,393.43582,393.46333,392.18538,389.16079,388.08788,385.79103,384.79397,387.00161,389.62715,393.43184,393.86138,394.55836,395.67525,396.0426,394.2326,392.31713,390.7544,389.09022,388.40706,390.01906,392.88934,395.79405,396.87954,398.97414,399.71215,399.76503,395.79993,394.00312,392.34853,390.84579,389.25887,391.7453,393.83746,396.65072,399.17143,399.7655,400.71143,399.61078,397.94258,395.20985,394.73874,393.07811,392.08523,394.77728,398.96372,400.08378,401.78717,402.84847,402.53196,403.49303,400.93786,398.78441,397.67631,396.4089,394.1645,396.48564,400.3151,402.48159,403.4914,404.66691,405.66956,405.76587,403.1843,400.54071,399.41201,398.17125,397.7977,398.76797,401.45387,404.39155,405.97015,407.46771,408.1027,407.22339,404.50488,403.02146,401.09703,400.4424,398.64818,401.89875,403.66568,407.8951,409.00349,410.30216,410.85045,409.29121,407.36308,405.91406,404.77456,402.4595,402.22934,403.70584,408.16754,409.9959,412.91045,413.64331,415.63984,413.75324,410.93453,408.90556,408.0334,406.53176,405.22733,406.30667,409.74718,412.53891
 Halley,-26.18,-75.62,hba775s0.dat,366.09656,365.96996,366.09231,366.30582,366.67442,367.26211,367.71232,368.02635,368.1813,368.0368,367.88205,367.70428,367.48187,367.36217,367.29046,367.56892,367.9168,368.46069,369.0327,369.43224,369.78774,369.70811,369.6655,369.55895,369.41943,369.39871,369.43163,369.58212,369.92255,370.52602,371.03062,371.59308,371.85391,372.02841,371.99087,371.90793,371.76302,371.71235,371.74026,371.98595,372.33674,372.92499,373.48302,374.06577,374.33128,374.21609,374.03646,373.94566,373.76329,373.65159,373.8378,374.03504,374.36307,375.00981,375.54846,376.02682,376.16616,375.94573,375.74931,375.55103,375.45836,375.24092,375.30105,375.66031,376.21049,376.88296,377.49403,378.03911,378.33027,378.2991,378.19194,377.9507,377.68969,377.59062,377.80346,377.98713,378.40093,379.04756,379.40993,379.53741,379.79824,379.76555,379.7001,379.47128,379.2987,379.29029,379.42667,379.71133,380.11812,380.69481,381.25273,381.67115,381.95273,382.01702,381.92372,381.68763,381.58603,381.57575,381.72051,382.01531,382.37966,382.76723,383.37515,383.62807,383.74218,383.72967,383.56023,383.42862,383.24652,383.0994,383.24978,383.42515,383.67408,384.15342,384.73305,385.20005,385.41786,385.34438,385.2784,385.03521,384.8435,384.57674,384.50531,384.87461,385.29883,386.09499,386.86174,387.47006,387.75336,387.70519,387.515,387.33764,387.0299,386.83147,386.91497,387.10059,387.51838,387.99277,388.58305,388.96254,389.1894,389.11993,389.119,388.96489,388.78003,388.50331,388.68142,389.01682,389.60186,390.19375,390.90519,391.27711,391.54672,391.4804,391.48884,391.38953,391.25766,391.21805,391.32184,391.85071,392.37674,393.01385,393.66505,394.17789,394.47055,394.36793,394.21552,394.04005,393.98382,393.6930200000001,393.67189,394.0535,394.48933,395.0384,395.63351,396.02368,396.23398,396.12871,395.91224,395.63031,395.56855,395.58305,395.80776,396.10345,396.54243,397.14068,397.76682,398.36374,398.61421,398.5966,398.59585,398.50964,398.35574,398.41956,398.85056,399.27798,399.44393,400.07647,400.99787,401.63752,401.89957,401.91223,401.73694,401.46604,401.01691,400.925,400.95154,401.20832,401.85102,402.45359,403.12909,403.65348,403.8566,403.74504,403.66469,403.57313
 Hok Tsui / Cape d Aguilar,114.25,22.22,hkg222n0.dat,379.58546,379.23414,383.06994,381.29711,378.91127,374.5718,373.73352,372.05452,371.5184,372.75508,376.42062,380.77572,381.71085,383.21238,383.60487,381.67578,378.68205,375.59291,374.88792,375.53857,375.18013,375.87335,377.81944,382.33498,383.7159,384.40383,383.74049,381.31463,380.12816,377.43413,376.57766,377.07915,374.82503,378.92594,381.27956,384.39507,384.61754,387.36800000000005,387.2691,386.17145,384.48398,381.52427,380.48931,378.49377,380.91821,381.93027,384.52263,387.29032,390.64637,393.34907,394.24899,391.70706,387.94399,385.13323,382.34398,385.0942,384.67933,384.324,387.20039,389.83449,395.07452,394.97891,394.91587,394.88258,387.54454,384.98009,387.72658,385.7874,390.16939,388.2983,394.22596,392.36806,398.69189,398.61299,400.08104,395.13843,392.42176,389.59301,388.82924,389.70093,388.33843,394.78482,395.07599999999996,394.62681,399.24515,400.5279,399.20805,398.34317,397.39453,392.42103,391.55426,390.45257,391.59288,392.08229,392.81097,401.11813,402.88494,402.4652,408.14345,403.3662,397.66124,393.48149,393.79051,396.25322,395.6187,395.59262,397.48775,401.04904,402.85723,404.99604,405.56033,403.10522,401.59959,395.98055,396.47927,399.54492,393.98405,397.17485,403.11704,405.54343,405.32619,404.77072,407.96644,406.13321,402.02134,398.63563,396.80471,400.83894,400.03035,397.43906,402.99667,408.30011,406.42355,417.35606,411.08875,411.92886,405.30378,400.21713,401.0851,403.92095,400.04295,400.80072,405.14505,405.93607,413.30434,412.98105,413.56619,408.56106,405.27011,403.48226,403.43672,405.91959,402.21593,405.6031200000001,410.61535,411.71905,416.09228,417.90251,416.97852,414.89617,408.5188,405.37096,403.25115,404.24024,403.21631,405.95626,409.91631,413.91313,417.49133,418.33552,418.64731,417.8223,412.20596,408.56953,409.62486,410.52961,413.42611,408.58352,413.46074,413.02975,417.74331,422.01695,420.72867,418.15644,411.58631,410.02923,409.45839,412.00241,411.56349,412.09022,417.26779,421.1315,421.86028,420.47573,424.77011,419.2729,416.50078,411.88716,414.0774,417.52774,414.35935,417.46738,423.16044000000005,423.44216,428.85513,427.40704000000005,428.50908,426.42729,424.67509,415.51844,415.69333,417.96945,420.98982,416.25314,423.71222,425.05036
